"","id","actor.name","order","gender","popularity.x","birthday","deathday","birthplace","film","revenue","budget","language","popularity.y","runtime","vote_average","vote_count","director","tagline","genres","certification","month_release","year_release","lustrum","log_popularity","log_revenue","genre6","genre7","genre1","genre2","genre3","genre4","genre5","totxmovie","tot_perso","perc","pass","tot1","gen1","value"
"154","105","Michael J. Fox",0,2,3.075,"1961-06-09","","Edmonton, Alberta, Canada","Back to the Future","381109762","1.9e+07","en","26.943","116","8.3","12421","Robert Zemeckis","He's the only kid ever to get into trouble before he was born.","[12, 35, 878, 10751]","PG","July","1985","1985-1990","3.293723523","19.75859798","","","Adventure","Comedy","Science Fiction","Family","",27,38,0.710526315789474,"Male",2,"gen2",2
"155","11976","Tom Cruise",0,2,12.645,"1962-07-03","","Syracuse, New York, USA","Legend","15502112","24500000","en","10.893","94","6.2","600","Ridley Scott","There may never be another dawn.","[12, 14]","PG","July","1985","1985-1990","2.388120381","16.55648683","","","Adventure","Fantasy","","","",11,14,0.785714285714286,"Female",0,"gen1",0
"156","11976","Tom Cruise",0,2,12.645,"1962-07-03","","Syracuse, New York, USA","Legend","15502112","24500000","en","10.893","94","6.2","600","Ridley Scott","There may never be another dawn.","[12, 14]","PG","July","1985","1985-1990","2.388120381","16.55648683","","","Adventure","Fantasy","","","",11,14,0.785714285714286,"Male",4,"gen2",2
"157","8879","Clint Eastwood",0,2,8.016,"1930-05-31","","San Francisco, California, USA","Pale Rider","41410568",NA,"en","8.069","115","7.1","505","Clint Eastwood","... and hell followed with him.","[37, 10749]","R","June","1985","1985-1990","2.088029559","17.53904667","","","Western","Romance","","","",26,29,0.896551724137931,"Female",0,"gen1",0
"158","8879","Clint Eastwood",0,2,8.016,"1930-05-31","","San Francisco, California, USA","Pale Rider","41410568",NA,"en","8.069","115","7.1","505","Clint Eastwood","... and hell followed with him.","[37, 10749]","R","June","1985","1985-1990","2.088029559","17.53904667","","","Western","Romance","","","",26,29,0.896551724137931,"Male",7,"gen2",2
"159","10328","Steve Guttenberg",0,2,1.796,"1958-08-24","","Brooklyn, New York City, New York, USA","Cocoon","85313124",NA,"en","7.693","117","6.5","671","Ron Howard","Beyond the innocence of youth, and the wisdom of age, lies the wonder of... Cocoon","[878]","PG-13","June","1985","1985-1990","2.040310824","18.26183886","","","Science Fiction","","","","",15,22,0.681818181818182,"Female",0,"gen1",0
"160","10328","Steve Guttenberg",0,2,1.796,"1958-08-24","","Brooklyn, New York City, New York, USA","Cocoon","85313124",NA,"en","7.693","117","6.5","671","Ron Howard","Beyond the innocence of youth, and the wisdom of age, lies the wonder of... Cocoon","[878]","PG-13","June","1985","1985-1990","2.040310824","18.26183886","","","Science Fiction","","","","",15,22,0.681818181818182,"Male",3,"gen2",2
"161","9080","Chevy Chase",0,2,1.818,"1943-10-08","","Woodstock, New York, USA","Spies Like Us","60088980","2.2e+07","en","7.876","102","6.1","316","John Landis","With spies like these who needs enemies?","[12, 35]","PG","December","1985","1985-1990","2.063820161","17.91133702","","","Adventure","Comedy","","","",37,46,0.804347826086957,"Female",0,"gen1",0
"162","9080","Chevy Chase",0,2,1.818,"1943-10-08","","Woodstock, New York, USA","Spies Like Us","60088980","2.2e+07","en","7.876","102","6.1","316","John Landis","With spies like these who needs enemies?","[12, 35]","PG","December","1985","1985-1990","2.063820161","17.91133702","","","Adventure","Comedy","","","",37,46,0.804347826086957,"Male",6,"gen2",2
"163","10843","Griffin Dunne",0,2,1.321,"1955-06-08","","New York City, New York, USA","After Hours","10609321","4500000","en","7.801","97","7.5","606","Martin Scorsese","When it's after midnight in New York City, you don't have to look for love, laughter and trouble. They'll all find you!","[35, 53, 18]","R","September","1985","1985-1990","2.054251931","16.17724351","","","Comedy","Thriller","Drama","","",12,17,0.705882352941177,"Female",0,"gen1",0
"164","10843","Griffin Dunne",0,2,1.321,"1955-06-08","","New York City, New York, USA","After Hours","10609321","4500000","en","7.801","97","7.5","606","Martin Scorsese","When it's after midnight in New York City, you don't have to look for love, laughter and trouble. They'll all find you!","[35, 53, 18]","R","September","1985","1985-1990","2.054251931","16.17724351","","","Comedy","Thriller","Drama","","",12,17,0.705882352941177,"Male",7,"gen2",2
"165","873","Danny Glover",0,2,2.818,"1946-07-22","","San Francisco, California, USA","The Color Purple","146292009","1.5e+07","en","8.831","154","7.8","852","Steven Spielberg","It's about life. It's about love. It's about us.","[18]","PG-13","December","1985","1985-1990","2.178268258","18.80111524","","","Drama","","","","",12,21,0.571428571428571,"Female",0,"gen1",0
"166","873","Danny Glover",0,2,2.818,"1946-07-22","","San Francisco, California, USA","The Color Purple","146292009","1.5e+07","en","8.831","154","7.8","852","Steven Spielberg","It's about life. It's about love. It's about us.","[18]","PG-13","December","1985","1985-1990","2.178268258","18.80111524","","","Drama","","","","",12,21,0.571428571428571,"Male",10,"gen2",2
"167","10515","Keiko Yokozawa",0,1,1.144,"1952-09-02","","Niigata Prefecture , Japan","Castle in the Sky",NA,NA,"ja","15.624","124","8","2046","Hayao Miyazaki","Haunting and brilliant!","[12, 14, 16, 28, 10751, 10749]","PG","August","1986","1985-1990","2.748808194","#<U+FFFD>NOMBRE?","Romance","","Adventure","Fantasy","Animation","Action","Family",5,10,0.5,"Female",3,"gen1",1
"168","10515","Keiko Yokozawa",0,1,1.144,"1952-09-02","","Niigata Prefecture , Japan","Castle in the Sky",NA,NA,"ja","15.624","124","8","2046","Hayao Miyazaki","Haunting and brilliant!","[12, 14, 16, 28, 10751, 10749]","PG","August","1986","1985-1990","2.748808194","#<U+FFFD>NOMBRE?","Romance","","Adventure","Fantasy","Animation","Action","Family",5,10,0.5,"Female",0,"gen2",0
"169","6978","Kurt Russell",0,2,4.633,"1951-03-17","","Springfield, Massachusetts, USA","Big Trouble in Little China","1.1e+07","2.5e+07","en","12.256","99","7.2","1559","John Carpenter","Adventure doesn't come any bigger!","[28, 12, 35, 14]","PG-13","May","1986","1985-1990","2.506015613","16.21340583","","","Action","Adventure","Comedy","Fantasy","",23,28,0.821428571428571,"Female",0,"gen1",0
"170","6978","Kurt Russell",0,2,4.633,"1951-03-17","","Springfield, Massachusetts, USA","Big Trouble in Little China","1.1e+07","2.5e+07","en","12.256","99","7.2","1559","John Carpenter","Adventure doesn't come any bigger!","[28, 12, 35, 14]","PG-13","May","1986","1985-1990","2.506015613","16.21340583","","","Action","Adventure","Comedy","Fantasy","",23,28,0.821428571428571,"Male",9,"gen2",2
"171","793","Isabella Rossellini",0,1,2.667,"1952-06-18","","Rome, Lazio, Italy","Blue Velvet","8551228","6e+06","en","12.36","120","7.7","1708","David Lynch","Itís a strange world.","[80, 9648, 53]","R","August","1986","1985-1990","2.514465452","15.96158546","","","Crime","Mystery","Thriller","","",5,13,0.384615384615385,"Male",4,"gen1",1
"172","793","Isabella Rossellini",0,1,2.667,"1952-06-18","","Rome, Lazio, Italy","Blue Velvet","8551228","6e+06","en","12.36","120","7.7","1708","David Lynch","Itís a strange world.","[80, 9648, 53]","R","August","1986","1985-1990","2.514465452","15.96158546","","","Crime","Mystery","Thriller","","",5,13,0.384615384615385,"Female",0,"gen2",0
"173","8388","Chevy Chase",0,2,1.818,"1943-10-08","","Woodstock, New York, USA","¬°Three Amigos!",NA,"2.5e+07","en","8.185","102","6.3","506","John Landis","They're Down On Their Luck And Up To Their Necks In Senoritas, Margaritas, Banditos And Bullets!","[12, 35, 37]","PG","December","1986","1985-1990","2.102303211","#<U+FFFD>NOMBRE?","","","Adventure","Comedy","Western","","",11,14,0.785714285714286,"Female",0,"gen1",0
"174","8388","Chevy Chase",0,2,1.818,"1943-10-08","","Woodstock, New York, USA","¬°Three Amigos!",NA,"2.5e+07","en","8.185","102","6.3","506","John Landis","They're Down On Their Luck And Up To Their Necks In Senoritas, Margaritas, Banditos And Bullets!","[12, 35, 37]","PG","December","1986","1985-1990","2.102303211","#<U+FFFD>NOMBRE?","","","Adventure","Comedy","Western","","",11,14,0.785714285714286,"Male",7,"gen2",2
"175","11873","Paul Newman",0,2,3.78,"1925-01-26","2008-09-26","Shaker Heights, Ohio, USA","The Color of Money","52293982","13800000","en","8.565","119","6.8","663","Martin Scorsese","The Hustler isn't what he used to be. But he has the next best thing. A kid who is.","[18]","R","October","1986","1985-1990","2.147684132","17.77239186","","","Drama","","","","",13,17,0.764705882352941,"Female",0,"gen1",0
"176","11873","Paul Newman",0,2,3.78,"1925-01-26","2008-09-26","Shaker Heights, Ohio, USA","The Color of Money","52293982","13800000","en","8.565","119","6.8","663","Martin Scorsese","The Hustler isn't what he used to be. But he has the next best thing. A kid who is.","[18]","R","October","1986","1985-1990","2.147684132","17.77239186","","","Drama","","","","",13,17,0.764705882352941,"Male",8,"gen2",2
"177","9426","Jeff Goldblum",0,2,4.287,"1952-10-22","","Pittsburgh, Pennsylvania, USA","The Fly","60629159","1.5e+07","en","14.528","96","7.3","2262","David Cronenberg","Be afraid. Be very afraid.","[27, 878]","R","August","1986","1985-1990","2.676077822","17.92028651","","","Horror","Science Fiction","","","",6,9,0.666666666666667,"Female",0,"gen1",0
"178","9426","Jeff Goldblum",0,2,4.287,"1952-10-22","","Pittsburgh, Pennsylvania, USA","The Fly","60629159","1.5e+07","en","14.528","96","7.3","2262","David Cronenberg","Be afraid. Be very afraid.","[27, 878]","R","August","1986","1985-1990","2.676077822","17.92028651","","","Horror","Science Fiction","","","",6,9,0.666666666666667,"Male",6,"gen2",2
"179","5143","Woody Allen",0,2,4.122,"1935-12-01","","The Bronx, New York City, New York, USA","Hannah and Her Sisters","40084041","6400000","en","7.828","107","7.6","523","Woody Allen","","[35, 18]","PG-13","February","1986","1985-1990","2.05770705","17.50648883","","","Comedy","Drama","","","",14,22,0.636363636363636,"Female",0,"gen1",0
"180","5143","Woody Allen",0,2,4.122,"1935-12-01","","The Bronx, New York City, New York, USA","Hannah and Her Sisters","40084041","6400000","en","7.828","107","7.6","523","Woody Allen","","[35, 18]","PG-13","February","1986","1985-1990","2.05770705","17.50648883","","","Comedy","Drama","","","",14,22,0.636363636363636,"Male",8,"gen2",2
"181","10015","Clint Eastwood",0,2,8.016,"1930-05-31","","San Francisco, California, USA","Heartbreak Ridge","42724017","1.5e+07","en","7.532","130","6.7","496","Clint Eastwood","...the scars run deep.","[28, 35, 18, 10752]","R","December","1986","1985-1990","2.019160611","17.57027178","","","Action","Comedy","Drama","War","",27,35,0.771428571428571,"Female",0,"gen1",0
"182","10015","Clint Eastwood",0,2,8.016,"1930-05-31","","San Francisco, California, USA","Heartbreak Ridge","42724017","1.5e+07","en","7.532","130","6.7","496","Clint Eastwood","...the scars run deep.","[28, 35, 18, 10752]","R","December","1986","1985-1990","2.019160611","17.57027178","","","Action","Comedy","Drama","War","",27,35,0.771428571428571,"Male",8,"gen2",2
"183","117","Kevin Costner",0,2,8.396,"1955-01-18",""," Lynwood, California, USA","The Untouchables","76270454","2.5e+07","en","15.502","119","7.8","3221","Brian De Palma","What are you prepared to do?","[80, 18, 36, 53]","R","June","1987","1985-1990","2.740969048","18.14979619","","","Crime","Drama","History","Thriller","",23,25,0.92,"Female",0,"gen1",0
"184","117","Kevin Costner",0,2,8.396,"1955-01-18",""," Lynwood, California, USA","The Untouchables","76270454","2.5e+07","en","15.502","119","7.8","3221","Brian De Palma","What are you prepared to do?","[80, 18, 36, 53]","R","June","1987","1985-1990","2.740969048","18.14979619","","","Crime","Drama","History","Thriller","",23,25,0.92,"Male",6,"gen2",2
"185","30890","Woody Allen",0,2,4.122,"1935-12-01","","The Bronx, New York City, New York, USA","Radio Days",NA,"1.6e+07","en","6.869","90","7.2","282","Woody Allen","","[35, 18, 10402]","","January","1987","1985-1990","1.927018535","#<U+FFFD>NOMBRE?","","","Comedy","Drama","Music","","",12,20,0.6,"Female",0,"gen1",0
"186","30890","Woody Allen",0,2,4.122,"1935-12-01","","The Bronx, New York City, New York, USA","Radio Days",NA,"1.6e+07","en","6.869","90","7.2","282","Woody Allen","","[35, 18, 10402]","","January","1987","1985-1990","1.927018535","#<U+FFFD>NOMBRE?","","","Comedy","Drama","Music","","",12,20,0.6,"Male",9,"gen2",2
"187","8852","Donald Pleasence",0,2,1.898,"1919-10-05","1995-02-02","Worksop, Nottinghamshire, England, UK","Prince of Darkness","14182492","3e+06","en","7.376","101","6.8","432","John Carpenter","Before man walked the earth...it slept for centuries. It is evil. It is real. It is awakening.","[27]","","October","1987","1985-1990","1.998231486","16.4675188","","","Horror","","","","",10,16,0.625,"Female",0,"gen1",0
"188","8852","Donald Pleasence",0,2,1.898,"1919-10-05","1995-02-02","Worksop, Nottinghamshire, England, UK","Prince of Darkness","14182492","3e+06","en","7.376","101","6.8","432","John Carpenter","Before man walked the earth...it slept for centuries. It is evil. It is real. It is awakening.","[27]","","October","1987","1985-1990","1.998231486","16.4675188","","","Horror","","","","",10,16,0.625,"Male",10,"gen2",2
"189","14367","Elisabeth Shue",0,1,10.317,"1963-10-06","","Wilmington, Delaware, USA","Adventures in Babysitting","34368475",NA,"en","7.369","102","6.8","315","Chris Columbus","She thought babysitting was easy money - until she started hanging out with the Andersons.","[35]","PG-13","July","1987","1985-1990","1.997282012","17.35265028","","","Comedy","","","","",4,11,0.363636363636364,"Male",1,"gen1",1
"190","14367","Elisabeth Shue",0,1,10.317,"1963-10-06","","Wilmington, Delaware, USA","Adventures in Babysitting","34368475",NA,"en","7.369","102","6.8","315","Chris Columbus","She thought babysitting was easy money - until she started hanging out with the Andersons.","[35]","PG-13","July","1987","1985-1990","1.997282012","17.35265028","","","Comedy","","","","",4,11,0.363636363636364,"Female",0,"gen2",0
"191","8392","Hitoshi Takagi",1,2,1.669,"1925-02-26","2004-02-11","Tokyo, Japan","My Neighbor Totoro",NA,NA,"ja","30.063","86","8.1","4029","Hayao Miyazaki","","[16, 14, 10751]","PG","April","1988","1985-1990","3.40329518","#<U+FFFD>NOMBRE?","","","Animation","Fantasy","Family","","",3,5,0.6,"Female",0,"gen1",0
"192","8392","Hitoshi Takagi",1,2,1.669,"1925-02-26","2004-02-11","Tokyo, Japan","My Neighbor Totoro",NA,NA,"ja","30.063","86","8.1","4029","Hayao Miyazaki","","[16, 14, 10751]","PG","April","1988","1985-1990","3.40329518","#<U+FFFD>NOMBRE?","","","Animation","Fantasy","Family","","",3,5,0.6,"Male",3,"gen2",2
"193","4011","Michael Keaton",0,2,3.585,"1951-09-05","","Coraopolis, Pennsylvania, USA","Beetlejuice","73326666","1.5e+07","en","23.315","92","7.3","3598","Tim Burton","He's guaranteed to put some life in your afterlife.","[35, 14]","PG","February","1988","1985-1990","3.14909693","18.11043489","","","Comedy","Fantasy","","","",15,25,0.6,"Female",0,"gen1",0
"194","4011","Michael Keaton",0,2,3.585,"1951-09-05","","Coraopolis, Pennsylvania, USA","Beetlejuice","73326666","1.5e+07","en","23.315","92","7.3","3598","Tim Burton","He's guaranteed to put some life in your afterlife.","[35, 14]","PG","February","1988","1985-1990","3.14909693","18.11043489","","","Comedy","Fantasy","","","",15,25,0.6,"Male",1,"gen2",2
"195","856","Bob Hoskins",0,2,1.4,"1942-10-26","2014-04-29","Bury St. Edmunds, Suffolk, England, UK","Who Framed Roger Rabbit","329803958","7e+07","en","16.673","104","7.4","3318","Robert Zemeckis","It's the story of a man, a woman, and a rabbit in a triangle of trouble.","[16, 35, 80, 14, 10751]","PG","June","1988","1985-1990","2.813790645","19.61400897","","","Animation","Comedy","Crime","Fantasy","Family",14,22,0.636363636363636,"Female",0,"gen1",0
"196","856","Bob Hoskins",0,2,1.4,"1942-10-26","2014-04-29","Bury St. Edmunds, Suffolk, England, UK","Who Framed Roger Rabbit","329803958","7e+07","en","16.673","104","7.4","3318","Robert Zemeckis","It's the story of a man, a woman, and a rabbit in a triangle of trouble.","[16, 35, 80, 14, 10751]","PG","June","1988","1985-1990","2.813790645","19.61400897","","","Animation","Comedy","Crime","Fantasy","Family",14,22,0.636363636363636,"Male",3,"gen2",2
"197","9602","Eddie Murphy",0,2,5.207,"1961-04-03","","Brooklyn, New York, USA","Coming to America","288752301","3.9e+07","en","13.455","116","6.7","2142","John Landis","The four funniest men in America are Eddie Murphy.","[35, 10749]","R","June","1988","1985-1990","2.599350784","19.48107979","","","Comedy","Romance","","","",16,20,0.8,"Female",0,"gen1",0
"198","9602","Eddie Murphy",0,2,5.207,"1961-04-03","","Brooklyn, New York, USA","Coming to America","288752301","3.9e+07","en","13.455","116","6.7","2142","John Landis","The four funniest men in America are Eddie Murphy.","[35, 10749]","R","June","1988","1985-1990","2.599350784","19.48107979","","","Comedy","Romance","","","",16,20,0.8,"Male",8,"gen2",2
"199","8337","Roddy Piper",0,2,1.597,"1954-04-17","2015-07-31","Saskatoon - Saskatchewan - Canada","They Live","13008928","4e+06","en","11.772","94","7.2","1287","John Carpenter","You see them on the street. You watch them on TV. You might even vote for one this fall. You think they're people just like you. You're wrong. Dead wrong.","[28, 878]","R","November","1988","1985-1990","2.46572383","16.38114645","","","Action","Science Fiction","","","",22,36,0.611111111111111,"Female",0,"gen1",0
"200","8337","Roddy Piper",0,2,1.597,"1954-04-17","2015-07-31","Saskatoon - Saskatchewan - Canada","They Live","13008928","4e+06","en","11.772","94","7.2","1287","John Carpenter","You see them on the street. You watch them on TV. You might even vote for one this fall. You think they're people just like you. You're wrong. Dead wrong.","[28, 878]","R","November","1988","1985-1990","2.46572383","16.38114645","","","Action","Science Fiction","","","",22,36,0.611111111111111,"Male",11,"gen2",2
"201","847","Warwick Davis",0,2,2.679,"1970-02-03","","Epsom, Surrey, England, UK","Willow","57269863","3.5e+07","en","10.64","126","7","964","Ron Howard","Adventure doesn't come any bigger than this.","[28, 12, 14]","PG","May","1988","1985-1990","2.364620484","17.86328509","","","Action","Adventure","Fantasy","","",14,23,0.608695652173913,"Female",0,"gen1",0
"202","847","Warwick Davis",0,2,2.679,"1970-02-03","","Epsom, Surrey, England, UK","Willow","57269863","3.5e+07","en","10.64","126","7","964","Ron Howard","Adventure doesn't come any bigger than this.","[28, 12, 14]","PG","May","1988","1985-1990","2.364620484","17.86328509","","","Action","Adventure","Fantasy","","",14,23,0.608695652173913,"Male",4,"gen2",2
"203","268","Michael Keaton",0,2,3.585,"1951-09-05","","Coraopolis, Pennsylvania, USA","Batman","411348924","3.5e+07","en","20.106","126","7.2","4453","Tim Burton","Have you ever danced with the devil in the pale moonlight?","[28, 14]","PG-13","June","1989","1985-1990","3.001018278","19.83495238","","","Action","Fantasy","","","",33,37,0.891891891891892,"Female",0,"gen1",0
"204","268","Michael Keaton",0,2,3.585,"1951-09-05","","Coraopolis, Pennsylvania, USA","Batman","411348924","3.5e+07","en","20.106","126","7.2","4453","Tim Burton","Have you ever danced with the devil in the pale moonlight?","[28, 14]","PG-13","June","1989","1985-1990","3.001018278","19.83495238","","","Action","Fantasy","","","",33,37,0.891891891891892,"Male",2,"gen2",2
"205","89","Harrison Ford",0,2,7.408,"1942-07-13","","Chicago, Illinois, USA","Indiana Jones and the Last Crusade","474171806","4.8e+07","en","16.771","127","7.8","6098","Steven Spielberg","The man with the hat is back. And this time, he's bringing his Dad.","[12, 28]","PG-13","May","1989","1985-1990","2.819651204","19.97708027","","","Adventure","Action","","","",30,34,0.882352941176471,"Female",0,"gen1",0
"206","89","Harrison Ford",0,2,7.408,"1942-07-13","","Chicago, Illinois, USA","Indiana Jones and the Last Crusade","474171806","4.8e+07","en","16.771","127","7.8","6098","Steven Spielberg","The man with the hat is back. And this time, he's bringing his Dad.","[12, 28]","PG-13","May","1989","1985-1990","2.819651204","19.97708027","","","Adventure","Action","","","",30,34,0.882352941176471,"Male",11,"gen2",2
"207","16859","Minami Takayama",0,1,0.742,"1964-05-05","","Adachi, Tokyo, Japan","Kiki's Delivery Service","18172849","6900000","ja","19.291","103","7.8","1845","Hayao Miyazaki","I was feeling blue, but I'm better now.","[12, 16, 18, 14, 10751]","G","July","1989","1985-1990","2.959638666","16.71543922","","","Adventure","Animation","Drama","Fantasy","Family",11,15,0.733333333333333,"Female",6,"gen1",1
"208","16859","Minami Takayama",0,1,0.742,"1964-05-05","","Adachi, Tokyo, Japan","Kiki's Delivery Service","18172849","6900000","ja","19.291","103","7.8","1845","Hayao Miyazaki","I was feeling blue, but I'm better now.","[12, 16, 18, 14, 10751]","G","July","1989","1985-1990","2.959638666","16.71543922","","","Adventure","Animation","Drama","Fantasy","Family",11,15,0.733333333333333,"Female",0,"gen2",0
"209","165","Michael J. Fox",0,2,3.075,"1961-06-09","","Edmonton, Alberta, Canada","Back to the Future Part II","3.32e+08","4e+07","en","16.035","108","7.7","7863","Robert Zemeckis","Roads? Where we're going, we don't need roads!","[12, 35, 878, 10751]","PG","November","1989","1985-1990","2.774773833","19.62064553","","","Adventure","Comedy","Science Fiction","Family","",21,26,0.807692307692308,"Female",0,"gen1",0
"210","165","Michael J. Fox",0,2,3.075,"1961-06-09","","Edmonton, Alberta, Canada","Back to the Future Part II","3.32e+08","4e+07","en","16.035","108","7.7","7863","Robert Zemeckis","Roads? Where we're going, we don't need roads!","[12, 35, 878, 10751]","PG","November","1989","1985-1990","2.774773833","19.62064553","","","Adventure","Comedy","Science Fiction","Family","",21,26,0.807692307692308,"Male",4,"gen2",2
"211","4105","Michael Douglas",0,2,5.685,"1944-09-25","","New Brunswick, New Jersey, USA","Black Rain","45892212","3e+07","en","7.262","125","6.5","525","Ridley Scott","Their country. Their laws. Their game. His rules.","[28, 53, 80]","R","September","1989","1985-1990","1.982655273","17.64180599","","","Action","Thriller","Crime","","",28,32,0.875,"Female",0,"gen1",0
"212","4105","Michael Douglas",0,2,5.685,"1944-09-25","","New Brunswick, New Jersey, USA","Black Rain","45892212","3e+07","en","7.262","125","6.5","525","Ridley Scott","Their country. Their laws. Their game. His rules.","[28, 53, 80]","R","September","1989","1985-1990","1.982655273","17.64180599","","","Action","Thriller","Crime","","",28,32,0.875,"Male",5,"gen2",2
"213","769","Ray Liotta",0,2,2.576,"1954-12-18","","Newark, New Jersey, USA","GoodFellas","46836394","2.5e+07","en","23.776","145","8.4","6781","Martin Scorsese","Three Decades of Life in the Mafia.","[18, 80]","R","September","1990","1990-1995","3.168676669","17.66217111","","","Drama","Crime","","","",49,68,0.720588235294118,"Female",0,"gen1",0
"214","769","Ray Liotta",0,2,2.576,"1954-12-18","","Newark, New Jersey, USA","GoodFellas","46836394","2.5e+07","en","23.776","145","8.4","6781","Martin Scorsese","Three Decades of Life in the Mafia.","[18, 80]","R","September","1990","1990-1995","3.168676669","17.66217111","","","Drama","Crime","","","",49,68,0.720588235294118,"Male",9,"gen2",2
"215","242","Al Pacino",0,2,6.429,"1940-04-25","","New York City, New York, USA","The Godfather: Part III","136766062","5.4e+07","en","16.125","162","7.4","3379","Francis Ford Coppola","All the power on earth can't change destiny.","[80, 18, 53]","R","December","1990","1990-1995","2.780370863","18.73378245","","","Crime","Drama","Thriller","","",38,48,0.791666666666667,"Female",0,"gen1",0
"216","242","Al Pacino",0,2,6.429,"1940-04-25","","New York City, New York, USA","The Godfather: Part III","136766062","5.4e+07","en","16.125","162","7.4","3379","Francis Ford Coppola","All the power on earth can't change destiny.","[80, 18, 53]","R","December","1990","1990-1995","2.780370863","18.73378245","","","Crime","Drama","Thriller","","",38,48,0.791666666666667,"Male",7,"gen2",2
"217","162","Johnny Depp",0,2,16.516,"1963-06-09","","Owensboro, Kentucky, USA ","Edward Scissorhands","5.3e+07","2e+07","en","15.32","105","7.7","8357","Tim Burton","His scars run deep.","[18, 14, 10749]","PG-13","December","1990","1990-1995","2.729159164","17.78580247","","","Drama","Fantasy","Romance","","",16,24,0.666666666666667,"Female",0,"gen1",0
"218","162","Johnny Depp",0,2,16.516,"1963-06-09","","Owensboro, Kentucky, USA ","Edward Scissorhands","5.3e+07","2e+07","en","15.32","105","7.7","8357","Tim Burton","His scars run deep.","[18, 14, 10749]","PG-13","December","1990","1990-1995","2.729159164","17.78580247","","","Drama","Fantasy","Romance","","",16,24,0.666666666666667,"Male",3,"gen2",2
"219","196","Michael J. Fox",0,2,3.075,"1961-06-09","","Edmonton, Alberta, Canada","Back to the Future Part III","244527583","4e+07","en","14.405","118","7.4","6259","Robert Zemeckis","They've saved the best trip for last... But this time they may have gone too far.","[12, 35, 878]","PG","May","1990","1990-1995","2.667575369","19.31483867","","","Adventure","Comedy","Science Fiction","","",27,32,0.84375,"Female",0,"gen1",0
"220","196","Michael J. Fox",0,2,3.075,"1961-06-09","","Edmonton, Alberta, Canada","Back to the Future Part III","244527583","4e+07","en","14.405","118","7.4","6259","Robert Zemeckis","They've saved the best trip for last... But this time they may have gone too far.","[12, 35, 878]","PG","May","1990","1990-1995","2.667575369","19.31483867","","","Adventure","Comedy","Science Fiction","","",27,32,0.84375,"Male",5,"gen2",2
"221","483","Nicolas Cage",0,2,9.064,"1964-01-07","","Long Beach, California, USA","Wild at Heart","14560247","9500000","en","8.234","124","7.1","767","David Lynch","A wild crazy love story.","[35, 80, 53]","R","August","1990","1990-1995","2.108271923","16.49380556","","","Comedy","Crime","Thriller","","",23,37,0.621621621621622,"Female",0,"gen1",0
"222","483","Nicolas Cage",0,2,9.064,"1964-01-07","","Long Beach, California, USA","Wild at Heart","14560247","9500000","en","8.234","124","7.1","767","David Lynch","A wild crazy love story.","[35, 80, 53]","R","August","1990","1990-1995","2.108271923","16.49380556","","","Comedy","Crime","Thriller","","",23,37,0.621621621621622,"Male",5,"gen2",2
"223","2924","Kurt Russell",0,2,4.633,"1951-03-17","","Springfield, Massachusetts, USA","Backdraft","152368585","7.5e+07","en","13.74","137","6.6","735","Ron Howard","Silently behind a door, it waits.","[80]","R","May","1991","1990-1995","2.620311287","18.84181304","","","Crime","","","","",13,15,0.866666666666667,"Female",0,"gen1",0
"224","2924","Kurt Russell",0,2,4.633,"1951-03-17","","Springfield, Massachusetts, USA","Backdraft","152368585","7.5e+07","en","13.74","137","6.6","735","Ron Howard","Silently behind a door, it waits.","[80]","R","May","1991","1990-1995","2.620311287","18.84181304","","","Crime","","","","",13,15,0.866666666666667,"Male",5,"gen2",2
"225","1541","Susan Sarandon",0,1,3.258,"1946-10-04","","New York City, New York, USA","Thelma & Louise","45361000","1.6e+07","en","13.958","130","7.5","1720","Ridley Scott","Somebody said get a lifeÖ so they did.","[12, 80, 18, 53]","R","May","1991","1990-1995","2.636052821","17.63016326","","","Adventure","Crime","Drama","Thriller","",4,21,0.19047619047619,"Male",6,"gen1",1
"226","1541","Susan Sarandon",0,1,3.258,"1946-10-04","","New York City, New York, USA","Thelma & Louise","45361000","1.6e+07","en","13.958","130","7.5","1720","Ridley Scott","Somebody said get a lifeÖ so they did.","[12, 80, 18, 53]","R","May","1991","1990-1995","2.636052821","17.63016326","","","Adventure","Crime","Drama","Thriller","",4,21,0.19047619047619,"Female",0,"gen2",0
"227","2742","Peter Weller",0,2,2.982,"1947-06-24","","Stevens Point, Wisconsin, USA","Naked Lunch",NA,"1.6e+07","en","7.923","115","7.1","480","David Cronenberg","Exterminate all rational thought.","[80, 18]","R","December","1991","1990-1995","2.069769922","#<U+FFFD>NOMBRE?","","","Crime","Drama","","","",13,15,0.866666666666667,"Female",0,"gen1",0
"228","2742","Peter Weller",0,2,2.982,"1947-06-24","","Stevens Point, Wisconsin, USA","Naked Lunch",NA,"1.6e+07","en","7.923","115","7.1","480","David Cronenberg","Exterminate all rational thought.","[80, 18]","R","December","1991","1990-1995","2.069769922","#<U+FFFD>NOMBRE?","","","Crime","Drama","","","",13,15,0.866666666666667,"Male",7,"gen2",2
